,id,english_writing_host,compound_descr,negativity_descr,neutrality_descr,positivity_descr,compound_neigh_over,negativity_neigh_over,neutrality_neigh_over,positivity_neigh_over,compound_host_ab,negativity_host_ab,neutrality_host_ab,positivity_host_ab
3063,38444716,1,0.4215,0.0,0.968,0.032,0.0,0.0,1.0,0.0,0.7772,0.0,0.747,0.253
3064,38445887,0,0.7096,0.0,0.945,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3065,38447260,0,0.5562,0.0,0.957,0.043,0.4215,0.0,0.811,0.189,0.0,0.0,0.0,0.0
3066,38447634,1,0.8934,0.0,0.839,0.161,0.0,0.0,1.0,0.0,0.8264,0.0,0.891,0.109
3067,38447642,1,0.7096,0.0,0.891,0.109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3068,38449381,1,0.7506,0.0,0.861,0.139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3069,38449679,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3070,38450388,1,0.9618,0.0,0.878,0.122,0.7845,0.0,0.916,0.084,0.0,0.0,0.0,0.0
3071,38451154,1,0.5106,0.0,0.959,0.041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3072,38451614,0,0.8629,0.039,0.771,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3073,38453136,0,0.6249,0.0,0.785,0.215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3074,38454698,1,0.9567,0.011,0.848,0.141,0.7783,0.084,0.714,0.202,0.8858,0.0,0.819,0.181
3075,38457761,0,0.973,0.0,0.735,0.265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3076,38469361,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3077,38472859,0,0.4215,0.0,0.947,0.053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3078,38475513,0,0.8826,0.019,0.814,0.167,0.0,0.0,1.0,0.0,0.9136,0.0,0.321,0.679
3079,38475880,0,0.8516,0.0,0.826,0.174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3080,38479693,0,0.3818,0.0,0.967,0.033,0.4019,0.0,0.722,0.278,0.0,0.0,0.0,0.0
3081,38481971,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3082,38482186,1,0.4497,0.011,0.957,0.032,0.8689,0.0,0.868,0.132,0.9538,0.0,0.754,0.246
3083,38482782,1,0.9732,0.0,0.716,0.284,0.861,0.0,0.731,0.269,0.9169,0.0,0.761,0.239
3084,38483614,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3085,38483715,1,0.9598,0.0,0.888,0.112,0.0,0.0,1.0,0.0,0.9593,0.0,0.697,0.303
3086,38485631,1,0.0258,0.0,0.97,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3087,38490928,0,0.9774,0.0,0.821,0.179,0.7391,0.0,0.822,0.178,0.9947,0.0,0.748,0.252
3088,38502532,1,0.9719,0.0,0.862,0.138,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3089,38503018,1,0.9911,0.018,0.609,0.373,0.92,0.027,0.81,0.163,0.0,0.0,0.0,0.0
3090,38509715,1,0.8878,0.029,0.842,0.129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3091,38510859,1,0.7845,0.0,0.85,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3092,38511179,0,0.7263,0.018,0.914,0.068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3093,38512512,1,0.9056,0.0,0.868,0.132,0.8655,0.0,0.842,0.158,-0.4973,0.297,0.703,0.0
3094,38512569,1,0.1027,0.033,0.93,0.037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3095,38513406,1,0.983,0.008,0.796,0.195,0.91,0.0,0.582,0.418,0.7939,0.0,0.749,0.251
3096,38516812,0,0.5563,0.0,0.945,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3097,38529430,0,0.9563,0.018,0.781,0.2,0.6988,0.0,0.947,0.053,0.0,0.0,0.0,0.0
3098,38532134,1,0.0,0.0,1.0,0.0,0.788,0.0,0.223,0.777,0.0,0.0,0.0,0.0
3099,38532953,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3100,38533259,1,0.9642,0.0,0.866,0.134,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3101,38533388,1,0.9857,0.0,0.791,0.209,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3102,38534819,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3103,38536699,1,0.9678,0.017,0.849,0.134,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3104,38541483,1,0.8908,0.071,0.809,0.12,0.0,0.0,1.0,0.0,0.6114,0.0,0.778,0.222
3105,38544328,1,-0.4653,0.098,0.866,0.036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3106,38545802,1,0.0,0.047,0.893,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3107,38546082,0,0.9307,0.0,0.896,0.104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3108,38548371,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3109,38549182,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3110,38549198,0,0.5859,0.0,0.938,0.062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3111,38549712,0,0.4374,0.018,0.935,0.047,0.7263,0.0,0.832,0.168,0.0,0.0,0.0,0.0
3112,38558410,1,0.9342,0.058,0.761,0.181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3113,38558996,1,-0.886,0.082,0.918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3114,38559262,1,0.976,0.0,0.85,0.15,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3115,38561494,1,0.9354,0.014,0.833,0.153,0.0,0.0,1.0,0.0,0.6249,0.0,0.495,0.505
3116,38562519,0,0.9565,0.032,0.792,0.176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3117,38562926,1,0.5719,0.0,0.764,0.236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3118,38564860,1,0.8934,0.0,0.832,0.168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3119,38572380,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3120,38574705,0,0.9917,0.007,0.734,0.259,0.0,0.0,1.0,0.0,0.9041,0.0,0.738,0.262
3121,38574794,0,0.8979,0.0,0.852,0.148,-0.1531,0.023,0.977,0.0,0.0,0.0,0.0,0.0
3122,38577378,0,0.34,0.0,0.955,0.045,0.6808,0.029,0.837,0.135,0.0,0.0,0.0,0.0
3123,38581187,1,0.6369,0.0,0.936,0.064,0.0,0.0,1.0,0.0,0.7845,0.0,0.84,0.16
3124,38587213,1,0.9794,0.0,0.828,0.172,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3125,38590917,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3126,38592292,1,0.9545,0.0,0.796,0.204,0.0,0.0,1.0,0.0,0.8316,0.0,0.556,0.444
3127,38592590,0,0.9032,0.006,0.906,0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3128,38594519,1,0.9852,0.015,0.791,0.195,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3129,38598599,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9485,0.0,0.714,0.286
3130,38598603,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9485,0.0,0.714,0.286
3131,38600541,0,0.9749,0.049,0.77,0.181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3132,38604057,0,0.5859,0.0,0.962,0.038,0.1027,0.0,0.959,0.041,0.8658,0.0,0.72,0.28
3133,38608605,1,0.9358,0.0,0.815,0.185,0.0,0.0,1.0,0.0,0.6988,0.0,0.858,0.142
3134,38609453,1,0.7184,0.048,0.853,0.099,0.5859,0.0,0.858,0.142,0.0,0.0,0.0,0.0
3135,38610203,1,0.886,0.0,0.942,0.058,0.7003,0.0,0.847,0.153,0.0,0.0,0.0,0.0
3136,38612334,1,0.9777,0.016,0.775,0.209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3137,38614652,1,0.8442,0.0,0.733,0.267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3138,38619820,1,0.9266,0.0,0.915,0.085,0.4215,0.0,0.931,0.069,0.9788,0.0,0.739,0.261
3139,38620243,1,0.5399,0.078,0.795,0.126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3140,38621095,0,0.9325,0.0,0.902,0.098,0.1027,0.0,0.943,0.057,0.0,0.0,0.0,0.0
3141,38622383,1,0.9761,0.0,0.844,0.156,0.8126,0.0,0.619,0.381,0.0,0.0,0.0,0.0
3142,38630688,0,0.4019,0.0,0.946,0.054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3143,38632058,1,0.9041,0.04,0.755,0.205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3144,38634064,0,0.7264,0.072,0.689,0.239,0.0,0.0,1.0,0.0,0.8892,0.052,0.387,0.561
3145,38634997,1,0.9682,0.007,0.856,0.137,0.8689,0.0,0.844,0.156,0.0,0.0,0.0,0.0
3146,38635058,1,0.9728,0.0,0.824,0.176,0.9657,0.0,0.74,0.26,0.7397,0.0,0.77,0.23
3147,38635637,1,0.9764,0.013,0.831,0.156,0.0,0.0,1.0,0.0,0.6696,0.0,0.69,0.31
3148,38636159,0,0.0,0.0,1.0,0.0,0.6705,0.0,0.825,0.175,0.6908,0.0,0.513,0.487
3149,38637476,1,0.9732,0.0,0.828,0.172,0.4404,0.0,0.838,0.162,0.0,0.0,0.0,0.0
3150,38638882,0,0.7003,0.0,0.91,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3151,38640025,0,0.8225,0.0,0.873,0.127,0.2023,0.0,0.948,0.052,0.0,0.0,0.0,0.0
3152,38642590,1,-0.0909,0.058,0.887,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3153,38642741,1,0.9686,0.013,0.836,0.151,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3154,38652792,1,0.9843,0.0,0.82,0.18,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3155,38653541,0,0.4215,0.0,0.975,0.025,0.0,0.0,1.0,0.0,0.8573,0.0,0.703,0.297
3156,38654882,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3157,38665837,0,0.7184,0.0,0.923,0.077,0.0,0.0,1.0,0.0,0.9828,0.049,0.737,0.213
3158,38669265,1,0.9393,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.8402,0.0,0.809,0.191
3159,38669288,1,0.7906,0.0,0.91,0.09,0.6361,0.0,0.782,0.218,0.0,0.0,0.0,0.0
3160,38669699,1,0.9589,0.0,0.805,0.195,0.0,0.0,1.0,0.0,0.6369,0.0,0.704,0.296
3161,38669783,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6682,0.0,0.354,0.646
3162,38670631,0,0.8625,0.0,0.799,0.201,0.0,0.0,1.0,0.0,0.6369,0.0,0.756,0.244
3163,38672590,1,-0.4102,0.034,0.966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3164,38672644,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5106,0.0,0.68,0.32
3165,38685249,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3166,38685812,1,0.9832,0.0,0.828,0.172,0.4588,0.0,0.893,0.107,0.0,0.0,0.0,0.0
3167,38688073,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3168,38694680,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3169,38695316,0,0.5267,0.0,0.957,0.043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3170,38696434,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3171,38700193,1,0.9861,0.012,0.791,0.197,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3172,38701418,0,0.8225,0.0,0.798,0.202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3173,38701679,0,0.9782,0.0,0.843,0.157,0.9804,0.0,0.8,0.2,0.8516,0.0,0.66,0.34
3174,38712672,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3175,38714514,0,0.659,0.0,0.856,0.144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3176,38715347,0,0.9931,0.017,0.691,0.292,0.957,0.0,0.816,0.184,0.0,0.0,0.0,0.0
3177,38718701,0,0.4404,0.0,0.957,0.043,0.6705,0.0,0.756,0.244,0.0,0.0,0.0,0.0
3178,38721868,1,0.8885,0.0,0.827,0.173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3179,38722335,0,0.34,0.0,0.888,0.112,0.5106,0.0,0.918,0.082,0.0,0.0,0.0,0.0
3180,38725063,1,0.4019,0.0,0.942,0.058,0.4019,0.0,0.649,0.351,0.0,0.0,0.0,0.0
3181,38725910,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3182,38727672,1,0.9184,0.0,0.888,0.112,0.4019,0.0,0.913,0.087,0.0,0.0,0.0,0.0
3183,38735943,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6696,0.0,0.837,0.163
3184,38736933,1,0.9889,0.0,0.796,0.204,0.4588,0.0,0.893,0.107,0.0,0.0,0.0,0.0
3185,38736952,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7901,0.0,0.759,0.241
3186,38739760,1,0.8999,0.0,0.876,0.124,0.0,0.0,1.0,0.0,0.4019,0.0,0.769,0.231
3187,38741748,1,0.911,0.014,0.902,0.084,0.9359,0.0,0.886,0.114,0.7906,0.0,0.881,0.119
3188,38743616,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3189,38744100,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3190,38744925,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3191,38746270,0,0.5574,0.0,0.878,0.122,0.4215,0.0,0.941,0.059,0.0,0.0,0.0,0.0
3192,38749057,1,0.9565,0.011,0.844,0.146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3193,38753904,1,0.3612,0.027,0.928,0.045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3194,38754368,0,-0.3111,0.072,0.888,0.039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3195,38756691,0,0.4939,0.0,0.967,0.033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3196,38756879,1,0.9806,0.0,0.834,0.166,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3197,38758270,1,0.4404,0.0,0.868,0.132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3198,38766500,1,0.7574,0.0,0.924,0.076,0.734,0.0,0.924,0.076,0.0,0.0,0.0,0.0
3199,38766931,1,0.9948,0.0,0.741,0.259,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3200,38767228,1,0.7261,0.117,0.682,0.201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3201,38771107,0,0.973,0.0,0.82,0.18,0.8793,0.0,0.847,0.153,0.0,0.0,0.0,0.0
3202,38771515,0,0.9493,0.0,0.805,0.195,0.7939,0.0,0.415,0.585,0.6369,0.0,0.766,0.234
3203,38772013,1,0.8555,0.0,0.924,0.076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3204,38774049,0,0.1027,0.0,0.98,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3205,38777175,0,0.7759,0.0,0.876,0.124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3206,38777283,1,0.9489,0.024,0.806,0.17,0.6981,0.032,0.865,0.102,0.6696,0.0,0.609,0.391
3207,38788014,0,0.9786,0.0,0.845,0.155,0.5859,0.0,0.953,0.047,0.9524,0.0,0.733,0.267
3208,38795195,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3209,38795804,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3210,38795952,1,0.4404,0.027,0.928,0.045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3211,38796260,1,0.0,0.0,1.0,0.0,0.1027,0.0,0.954,0.046,0.0,0.0,0.0,0.0
3212,38796528,1,0.8398,0.0,0.94,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3213,38798564,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3214,38811500,1,0.4094,0.06,0.867,0.073,0.8934,0.0,0.785,0.215,0.8016,0.0,0.762,0.238
3215,38813607,1,0.9725,0.0,0.853,0.147,0.9152,0.075,0.497,0.428,0.9648,0.0,0.799,0.201
3216,38813685,0,0.765,0.0,0.924,0.076,0.6249,0.0,0.814,0.186,0.0,0.0,1.0,0.0
3217,38816219,0,0.0,0.0,1.0,0.0,0.5267,0.0,0.845,0.155,0.0,0.0,0.0,0.0
3218,38818369,1,0.982,0.0,0.803,0.197,0.9712,0.0,0.812,0.188,0.0,0.0,0.0,0.0
3219,38840518,0,0.8399,0.0,0.891,0.109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3220,38844940,0,0.296,0.0,0.953,0.047,0.0,0.0,1.0,0.0,0.4767,0.0,0.914,0.086
3221,38845171,0,0.4404,0.0,0.874,0.126,0.0,0.0,1.0,0.0,0.7987,0.0,0.778,0.222
3222,38846774,1,0.5994,0.0,0.935,0.065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3223,38848299,1,0.7351,0.0,0.833,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3224,38858350,1,0.9915,0.0,0.771,0.229,0.4588,0.0,0.893,0.107,0.0,0.0,0.0,0.0
3225,38863161,0,0.9382,0.0,0.913,0.087,0.9743,0.015,0.789,0.195,0.9917,0.0,0.777,0.223
3226,38863976,1,0.9901,0.0,0.788,0.212,0.4588,0.0,0.893,0.107,0.0,0.0,0.0,0.0
3227,38864009,0,0.734,0.03,0.895,0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3228,38874108,1,0.6705,0.047,0.868,0.085,0.8779,0.0,0.664,0.336,0.9432,0.037,0.582,0.381
3229,38874125,1,0.8316,0.0,0.911,0.089,0.1896,0.096,0.784,0.12,0.0,0.0,0.0,0.0
3230,38874356,1,0.8977,0.0,0.887,0.113,0.3612,0.0,0.915,0.085,0.802,0.0,0.196,0.804
3231,38875162,1,0.8337,0.01,0.909,0.081,-0.1531,0.086,0.914,0.0,0.5859,0.0,0.814,0.186
3232,38875408,0,0.3384,0.0,0.973,0.027,0.5994,0.0,0.911,0.089,0.0,0.0,0.0,0.0
3233,38877035,1,0.9563,0.0,0.87,0.13,0.6808,0.0,0.838,0.162,0.4753,0.0,0.921,0.079
3234,38884432,1,0.9796,0.0,0.833,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3235,38888203,0,0.1027,0.0,0.975,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3236,38891075,1,0.967,0.007,0.858,0.136,0.0,0.0,1.0,0.0,0.8555,0.0,0.625,0.375
3237,38892903,1,0.5106,0.0,0.837,0.163,0.0,0.0,1.0,0.0,0.7096,0.0,0.844,0.156
3238,38892927,1,0.7783,0.0,0.867,0.133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3239,38900112,1,0.9493,0.0,0.842,0.158,0.7425,0.0,0.896,0.104,0.0,0.0,0.0,0.0
3240,38928700,1,0.9735,0.012,0.852,0.137,0.4767,0.0,0.949,0.051,0.9509,0.026,0.64,0.335
3241,38939302,1,0.9393,0.016,0.847,0.137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3242,38949091,1,0.9605,0.0,0.875,0.125,0.7693,0.0,0.846,0.154,0.9545,0.0,0.59,0.41
3243,38950116,1,0.9855,0.0,0.826,0.174,0.93,0.0,0.739,0.261,0.0,0.0,0.0,0.0
3244,38951830,1,0.9764,0.0,0.836,0.164,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3245,38954676,0,0.8786,0.011,0.905,0.084,0.7256,0.0,0.859,0.141,0.0,0.0,0.0,0.0
3246,38967478,1,0.552,0.0,0.966,0.034,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3247,38973371,1,0.9906,0.03,0.756,0.214,0.6808,0.0,0.849,0.151,0.0,0.0,0.0,0.0
3248,38987027,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3249,38987038,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3250,38989135,1,0.9781,0.022,0.832,0.145,0.7269,0.0,0.804,0.196,0.0,0.0,0.0,0.0
3251,38990293,1,0.6588,0.0,0.886,0.114,0.0,0.0,1.0,0.0,0.4939,0.0,0.775,0.225
3252,38990414,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9748,0.0,0.695,0.305
3253,39011764,1,0.7906,0.011,0.901,0.087,0.0,0.0,1.0,0.0,0.8957,0.0,0.742,0.258
3254,39027879,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3255,39029487,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3256,39036614,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3257,39037645,0,0.4939,0.0,0.934,0.066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3258,39040150,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3259,39041530,1,0.2846,0.042,0.86,0.098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3260,39049561,0,0.5719,0.023,0.922,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3261,39050138,1,0.4754,0.0,0.838,0.162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3262,39051911,1,0.5859,0.0,0.847,0.153,0.8402,0.0,0.385,0.615,0.0,0.0,0.0,0.0
3263,39058089,1,0.9354,0.045,0.821,0.134,-0.2732,0.07,0.88,0.05,0.0,0.0,0.0,0.0
3264,39081073,1,0.9808,0.0,0.855,0.145,0.5994,0.0,0.894,0.106,0.9398,0.0,0.678,0.322
3265,39083137,1,0.6659,0.0,0.733,0.267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3266,39094757,0,0.9509,0.0,0.824,0.176,0.0,0.0,1.0,0.0,0.7964,0.0,0.585,0.415
3267,39102053,0,0.4926,0.028,0.905,0.068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3268,39102658,0,0.7269,0.0,0.953,0.047,0.9109,0.0,0.886,0.114,0.9287,0.0,0.74,0.26
3269,39121554,1,0.9796,0.0,0.852,0.148,0.7184,0.0,0.912,0.087,0.8074,0.0,0.546,0.454
3270,39123076,1,0.9809,0.0,0.828,0.172,0.6249,0.0,0.836,0.164,0.0,0.0,0.0,0.0
3271,39127542,0,0.9312,0.0,0.902,0.098,0.1027,0.0,0.979,0.021,0.0,0.0,0.0,0.0
3272,39152687,1,0.9749,0.042,0.783,0.175,0.9604,0.0,0.834,0.166,0.975,0.0,0.745,0.255
3273,39163911,0,0.3971,0.03,0.928,0.042,0.8591,0.0,0.913,0.087,0.0,0.0,0.0,0.0
3274,39185610,1,0.9561,0.016,0.771,0.213,0.0,0.0,1.0,0.0,0.886,0.0,0.722,0.278
3275,39200899,1,0.9184,0.0,0.84,0.16,0.4927,0.0,0.914,0.086,0.0,0.0,0.0,0.0
3276,39216748,1,0.8569,0.024,0.838,0.138,0.4215,0.0,0.903,0.097,0.0,0.0,0.0,0.0
3277,39263519,0,0.4767,0.033,0.887,0.08,0.4404,0.0,0.896,0.104,0.0,0.0,0.0,0.0
3278,39275074,0,0.9879,0.024,0.759,0.217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3279,39295255,0,0.891,0.0,0.711,0.289,0.1779,0.0,0.941,0.059,0.0,0.0,0.0,0.0
3280,39328310,1,0.9506,0.018,0.808,0.173,0.0,0.0,1.0,0.0,0.6696,0.0,0.621,0.379
3281,39334042,0,0.8316,0.022,0.818,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3282,39346926,1,0.34,0.0,0.962,0.038,0.0,0.0,1.0,0.0,0.6908,0.0,0.612,0.388
3283,39347445,1,0.34,0.0,0.961,0.039,0.0,0.0,1.0,0.0,0.6908,0.0,0.612,0.388
3284,39348306,1,0.9697,0.02,0.83,0.151,0.9136,0.0,0.871,0.129,0.8074,0.0,0.546,0.454
3285,39362462,0,0.742,0.0,0.817,0.183,0.0,0.0,1.0,0.0,0.6808,0.0,0.763,0.237
3286,39376305,1,0.9771,0.0,0.862,0.138,0.872,0.0,0.824,0.176,0.0,0.0,0.0,0.0
3287,39380594,0,0.9623,0.016,0.805,0.179,0.8516,0.0,0.685,0.315,0.0,0.0,1.0,0.0
3288,39382256,1,0.9802,0.0,0.833,0.167,0.5093,0.0,0.884,0.116,0.0,0.0,0.0,0.0
3289,39392313,0,0.5244,0.04,0.898,0.062,0.0,0.0,1.0,0.0,0.7263,0.0,0.791,0.209
3290,39415358,0,0.9661,0.021,0.835,0.145,0.63,0.0,0.843,0.157,0.9936,0.0,0.755,0.245
3291,39435627,1,0.8439,0.0,0.933,0.067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3292,39436139,1,0.9826,0.0,0.836,0.164,0.91,0.0,0.779,0.221,0.9651,0.029,0.839,0.132
3293,39450772,1,0.9826,0.0,0.836,0.164,0.91,0.0,0.779,0.221,0.9651,0.029,0.839,0.132
3294,39453843,1,0.9786,0.0,0.85,0.15,0.91,0.0,0.779,0.221,0.9651,0.029,0.839,0.132
3295,39454254,1,0.9786,0.0,0.85,0.15,0.91,0.0,0.779,0.221,0.9651,0.029,0.839,0.132
3296,39477354,1,0.9472,0.014,0.824,0.162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3297,39480626,0,0.8979,0.0,0.827,0.173,0.6808,0.0,0.663,0.337,0.0,0.0,0.0,0.0
3298,39480919,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3299,39493469,0,0.9924,0.014,0.744,0.242,-0.128,0.041,0.93,0.028,0.0,0.0,0.0,0.0
